
#,NAME,PSRJ,RAJ,DECJ,PMRA,PMDEC,P0,P1,F0,F1,F2,S400,S1400,S2000,BINARY,PB,DIST,DIST_DM,PSR,R_LUM,R_LUM14,AGE,TYPE,
1609,J1737-3102,J1737-3102,17:37:33.7,-31:02:00.5,,,0.768672,3.73e-14,1.300945,-6.319e-14,,,0.60,,,,3.602,3.602,,,7.78e+00,3.26e+05,
1610,J1737-3137,J1737-3137,17:37:04.2,-31:37:21,,,0.450432,1.39e-13,2.220089,-6.839e-13,7.200e-24,,0.88,,,,4.162,4.162,,,1.52e+01,5.14e+04,
1611,J1737-3320,J1737-3320,17:37:10.5,-33:20:20,,,0.816273,2.25e-15,1.225080,-3.378e-15,,,0.35,,,,13.384,13.384,,,6.27e+01,5.75e+06,
1612,B1734-35,J1737-3555,17:37:40.0,-35:55:43.8,,,0.397585,6.12e-15,2.515187,-3.872e-14,,,1.00,,,,2.489,2.489,,,6.20e+00,1.03e+06,
1613,J1738+0333,J1738+0333,17:38:53.9,+03:33:10.8,7.037,5.073,0.005850,2.41e-20,170.937370,-7.048e-16,,,0.34,0.46,ELL1,0.3548,1.471,1.506,,,7.35e-01,3.84e+09,
1614,J1738+04,J1738+04,17:38:25,+04:20,,,1.391790,,0.718499,,,,,,,,1.083,1.083,,,,,
1615,J1738-2330,J1738-2330,17:38:08.8,-23:30:47,,,1.978847,8.56e-15,0.505345,-2.186e-15,,,1.05,,,,2.832,2.832,,,8.42e+00,3.66e+06,
1616,J1738-2647,J1738-2647,17:38:05.0,-26:47:46,,,0.349591,3.15e-15,2.860486,-2.580e-14,,,0.44,,,,4.127,4.127,,,7.49e+00,1.76e+06,
1617,J1738-2736,J1738-2736,17:38:14.6,-27:36:25.8,,,0.627716,4.62e-15,1.593078,-1.174e-14,,,0.17,,,,11.991,11.991,,,2.44e+01,2.15e+06,
1618,J1738-2955,J1738-2955,17:38:52.1,-29:55:57.4,,,0.443425,8.20e-14,2.255171,-4.171e-13,-5.100e-24,,0.24,,,,3.460,3.460,,,2.87e+00,8.57e+04,
1619,J1738-3107,J1738-3107,17:38:47.4,-31:07:44,,,0.549498,2.96e-16,1.819844,-9.800e-16,,,0.26,,,,4.790,4.790,,,5.97e+00,2.94e+07,
1620,B1735-32,J1738-3211,17:38:54.1,-32:11:53.6,,,0.768499,7.95e-16,1.301238,-1.346e-15,3.700e-28,2.90,2.40,,,,1.274,1.274,,4.71e+00,3.90e+00,1.53e+07,
1621,J1738-3316,J1738-3316,17:38:34.4,-33:16:01.6,,,0.730373,8.86e-17,1.369164,-1.660e-16,,,0.55,,,,3.755,3.755,,,7.76e+00,1.31e+08,
1622,J1739+0612,J1739+0612,17:39:17.9,+06:12:28.4,,,0.234169,1.56e-16,4.270419,-2.852e-15,,,0.80,,,,25.000,25.000,,,5.00e+02,2.37e+07,
1623,J1739-1313,J1739-1313,17:39:57.8,-13:13:18.6,,,1.215698,8.17e-17,0.822573,-5.528e-17,,,0.90,,,,0.735,0.735,,,4.86e-01,2.36e+08,
1624,J1739-2521,J1739-2521,17:39:32.6,-25:21:56,,,1.818461,2.40e-16,0.549916,-7.258e-17,,,,,,,4.411,4.411,RRAT,,,1.20e+08,
1625,B1736-29,J1739-2903,17:39:34.2,-29:03:02.2,,,0.322886,7.87e-15,3.097064,-7.553e-14,6.300e-26,,4.50,,,,2.911,2.911,,,3.81e+01,6.50e+05,
1626,J1739-3023,J1739-3023,17:39:39.7,-30:23:12.9,,,0.114372,1.14e-14,8.743419,-8.711e-13,4.500e-24,,1.01,,,,3.074,3.074,HE[mhl+02,fermi21],,9.54e+00,1.59e+05,
1627,J1739-3049,J1739-3049,17:39:23.2,-30:49:40,,,0.239317,2.18e-15,4.178555,-3.803e-14,,,0.50,,,,4.380,4.380,,,9.59e+00,1.74e+06,
1628,B1736-31,J1739-3131,17:39:24.3,-31:31:15.3,,,0.529441,1.86e-14,1.888785,-6.630e-14,-3.000e-25,,7.04,,,,4.403,4.403,,,1.36e+02,4.51e+05,
1629,J1739-3159,J1739-3159,17:39:48.6,-31:59:49,,,0.877561,1.97e-16,1.139522,-2.560e-16,,,1.40,,,,3.794,3.794,,,2.02e+01,7.05e+07,
1630,J1739-3951,J1739-3951,17:39:38.2,-39:52:00.3,,,0.341772,1.99e-17,2.925923,-1.700e-16,,,0.12,,,,0.784,0.784,,,7.38e-02,2.73e+08,
1631,J1740+1000,J1740+1000,17:40:25.9,+10:00:06.3,,,0.154087,2.15e-14,6.489833,-9.041e-13,,3.10,2.70,1.30,,,1.227,1.227,HE[sbc+19],4.67e+00,4.06e+00,1.14e+05,
1632,B1737+13,J1740+1311,17:40:07.3,+13:11:56.6,-22.000,-20.000,0.803050,1.45e-15,1.245252,-2.250e-15,1.660e-26,24.00,2.10,,,,4.176,4.176,,4.19e+02,3.66e+01,8.77e+06,
1633,J1740-2540,J1740-2540,17:40:45.3,-25:40:19,,,1.692656,1.85e-15,0.590787,-6.460e-16,,,0.16,,,,15.056,15.056,,,3.63e+01,1.45e+07,
1634,J1740+27,J1740+27,17:40:30,+27:13,,,1.058200,,0.945001,,,,,,,,3.507,3.507,,,,,
1635,B1737-30,J1740-3015,17:40:33.8,-30:15:43.5,,,0.606887,4.66e-13,1.647754,-1.266e-12,,24.60,8.90,,,,0.400,2.944,,3.94e+00,1.42e+00,2.06e+04,
1636,J1740-3052,J1740-3052,17:40:50.0,-30:52:04.3,,,0.570313,2.55e-14,1.753422,-7.841e-14,,,0.70,,MSS,231.0296,4.748,4.748,,,1.58e+01,3.54e+05,
1637,J1740-3327,J1740-3327,17:40:25.7,-33:27:53.5,,,0.515001,3.90e-15,1.941745,-1.470e-14,,,0.30,,,,4.191,4.191,,,5.27e+00,2.09e+06,
1638,J1740-5340A,J1740-5340A,17:40:44.5,-53:40:40.9,,,0.003650,1.68e-19,273.947918,-1.261e-14,,,,,BT,1.3541,2.200,3.140,,,,3.44e+08,
1639,B1738-08,J1741-0840,17:41:22.5,-08:40:31.7,0.410,6.900,2.043082,2.27e-15,0.489457,-5.449e-16,4.400e-29,29.00,1.40,,,,3.571,0.222,,3.70e+02,1.79e+01,1.42e+07,
1640,J1741+1351,J1741+1351,17:41:31.1,+13:51:44.1,-8.976,-7.415,0.003747,3.02e-20,266.869167,-2.152e-15,,3.20,0.29,,ELL1H,16.3353,1.667,1.362,HE[egc+13],8.89e+00,8.06e-01,1.96e+09,
1641,J1741-2019,J1741-2019,17:41:06.8,-20:19:24,,,3.904506,1.63e-14,0.256114,-1.067e-15,,,,,,,2.553,2.553,,,,3.80e+06,
1642,J1741-2054,J1741-2054,17:41:57.2,-20:53:57.1,-63.000,-89.000,0.413700,1.70e-14,2.417210,-9.923e-14,,,0.16,0.09,,,0.300,0.273,HE,,1.44e-02,3.86e+05,
1643,J1741-21,J1741-21,17:41,-21,,,2.565000,,0.389864,,,,,,,,5.168,5.168,,,,,
1644,J1741-2719,J1741-2719,17:41:35.0,-27:19:23,,,0.346797,8.06e-17,2.883532,-6.700e-16,,,0.20,,,,11.562,11.562,,,2.67e+01,6.82e+07,
1645,J1741-2733,J1741-2733,17:41:01.3,-27:33:51,,,0.892959,1.48e-16,1.119873,-1.850e-16,,,1.80,,,,3.055,3.055,,,1.68e+01,9.59e+07,
1646,J1741+2758,J1741+2758,17:41:53.5,+27:58:09.0,,,1.360738,1.84e-15,0.734895,-9.943e-16,,3.00,,,,,2.523,2.523,,1.91e+01,,1.17e+07,
1647,J1741-2945,J1741-2945,17:41:14.4,-29:45:35,,,0.223558,6.34e-16,4.473116,-1.269e-14,,,0.60,,,,3.714,3.714,,,8.28e+00,5.58e+06,
1648,J1741-3016,J1741-3016,17:41:07.0,-30:16:31,,,1.893749,8.99e-15,0.528053,-2.508e-15,,2.50,2.60,,,,3.870,3.870,,3.74e+01,3.89e+01,3.34e+06,
1649,J1741-34,J1741-34,17:41:54,-34:19,,,0.875137,,1.142678,,,,0.20,,,,4.552,4.552,,,4.14e+00,,
1650,J1741+3855,J1741+3855,17:41:12.3,+38:55:09.9,,,0.828861,2.06e-16,1.206475,-2.998e-16,,,,,,,25.000,25.000,,,,6.38e+07,
1651,B1737-39,J1741-3927,17:41:18.0,-39:27:38.2,20.000,-6.000,0.512212,1.71e-15,1.952315,-6.526e-15,3.000e-24,35.00,5.50,,,,4.609,4.609,,7.44e+02,1.17e+02,4.74e+06,
1652,J1742-0203,J1742-0203,17:42,-02:03,,,0.132000,,7.575758,,,,,,,,3.685,3.685,,,,,
1653,J1742-3321,J1742-3321,17:42:11.6,-33:21:21,,,0.143266,1.27e-15,6.980000,-6.180e-14,,,,,,,,,NRAD[fermi21],,,1.79e+06,
1654,J1742-3957,J1742-3957,17:42:04.4,-39:57:22,,,1.016349,8.16e-17,0.983914,-7.900e-17,,,0.14,,,,12.007,12.007,,,2.02e+01,1.97e+08,
1655,J1742-4616,J1742-4616,17:42:26.1,-46:16:53.5,,,0.412401,3.38e-17,2.424824,-1.987e-16,,,1.50,,,,5.689,5.689,,,4.85e+01,1.93e+08,
1656,B1740-03,J1743-0339,17:43:08.1,-03:39:11.5,,,0.444645,1.56e-15,2.248985,-7.871e-15,1.500e-25,3.10,0.50,,,,0.200,0.200,,1.24e-01,2.00e-02,4.53e+06,
1657,J1743+05,J1743+05,17:43:16,+05:29,,,1.473630,,0.678596,,,,,,,,3.950,3.950,,,,,
1658,B1740-13,J1743-1351,17:43:37.6,-13:51:38.0,,,0.405337,4.78e-16,2.467083,-2.906e-15,-7.500e-26,6.10,0.50,,,,3.495,3.495,,7.45e+01,6.11e+00,1.34e+07,
1659,J1743-2442,J1743-2442,17:43:20.1,-24:42:55,,,1.242508,4.72e-16,0.804824,-3.060e-16,,,0.14,,,,6.493,6.493,,,5.90e+00,4.17e+07,
1660,B1740-31,J1743-3150,17:43:36.7,-31:50:22.7,,,2.414652,1.21e-13,0.414138,-2.072e-14,0.000e+00,6.60,2.10,,,,3.332,3.332,,7.33e+01,2.33e+01,3.17e+05,
1661,J1743-3153,J1743-3153,17:43:15.5,-31:53:05.3,,,0.193105,1.06e-14,5.178519,-2.834e-13,7.300e-25,,0.60,,,,8.819,8.819,,,4.67e+01,2.90e+05,
1662,J1743-35,J1743-35,17:43:06,-35:32,,,0.569980,,1.754448,,,,0.05,,,,4.011,4.011,,,8.04e-01,,
1663,J1743-4212,J1743-4212,17:43:05.2,-42:12:02.4,,,0.306167,7.83e-16,3.266191,-8.357e-15,,,1.90,,,,5.011,5.011,,,4.77e+01,6.19e+06,
1664,J1744-1134,J1744-1134,17:44:29.4,-11:34:54.7,18.802,-9.415,0.004075,8.93e-21,245.426120,-5.382e-16,,18.00,2.60,,,,0.395,0.148,HE[fermi21],2.81e+00,4.06e-01,7.23e+09,
1665,J1744-1610,J1744-1610,17:44:16.5,-16:10:35.8,,,1.757206,2.38e-15,0.569085,-7.697e-16,,,,,,,1.923,1.923,,,,1.17e+07,
1666,J1744-2335,J1744-2335,17:44:48.4,-23:35:55,,,1.683507,8.33e-16,0.593998,-2.938e-16,,16.00,0.20,,,,2.723,2.723,,1.19e+02,1.48e+00,3.20e+07,
1667,J1744-3130,J1744-3130,17:44:05.6,-31:30:04,,,1.066061,2.12e-14,0.938033,-1.867e-14,,,0.70,,,,3.304,3.304,,,7.64e+00,7.96e+05,
1668,J1744-3922,J1744-3922,17:44:02.6,-39:22:21.1,,,0.172444,1.55e-18,5.798972,-5.212e-17,,,0.11,,ELL1,0.1914,4.541,4.541,,,2.27e+00,1.76e+09,
1669,J1744-5337,J1744-5337,17:44:38.9,-53:37:51,,,0.355666,1.90e-16,2.811628,-1.502e-15,,,0.40,,,,8.783,8.783,,,3.09e+01,2.97e+07,
1670,J1744-7619,J1744-7619,17:44:00.4,-76:19:14.7,-21.000,-7.000,0.004688,9.68e-21,213.332237,-4.405e-16,,,,,,,,,NRAD[cpw+18],,,7.67e+09,
1671,J1745-0129,J1745-0129,17:45:02.0,-01:29:18.1,,,1.045407,6.31e-16,0.956565,-5.774e-16,,,,,,,5.371,5.371,,,,2.62e+07,
1672,J1745-0952,J1745-0952,17:45:09.1,-09:52:39.6,-21.200,11.000,0.019376,9.25e-20,51.609431,-2.463e-16,,1.80,0.38,,ELL1,4.9435,0.226,0.226,,9.19e-02,1.94e-02,3.32e+09,
1673,J1745+1017,J1745+1017,17:45:33.8,+10:17:52.5,6.000,-5.000,0.002652,2.73e-21,377.055470,-3.880e-16,,,0.51,,ELL1,0.7302,1.214,1.214,HE,,7.52e-01,1.54e+10,
1674,J1745+1252,J1745+1252,17:45:44.1,+12:52:38.3,,,1.059849,5.63e-16,0.943531,-5.012e-16,,,,,,,11.167,11.167,,,,2.98e+07,
1675,J1745-2229,J1745-2229,17:45:16.7,-22:29:14,,,1.160593,2.86e-15,0.861629,-2.121e-15,,,0.13,,,,15.562,15.562,,,3.15e+01,6.44e+06,
1676,J1745-23,J1745-23,17:45:30,-23:25,,,0.005417,,184.614253,,,,,,BT,0.1656,7.941,7.941,,,,,
1677,J1745-2758,J1745-2758,17:45:52.2,-27:58:38.0,,,0.487528,4.42e-18,2.051164,-1.860e-17,-4.900e-26,,0.15,,,,4.123,4.123,,,2.55e+00,1.75e+09,
1678,J1745-2900,J1745-2900,17:45:40.1,-29:00:29.8,2.450,5.890,3.763733,1.76e-11,0.265694,-1.240e-12,-1.047e-19,,,1.20,,,8.300,8.289,AXP,HE[mgz+13,efk+13],,,3.40e+03,
1679,J1745-2910,J1745-2910,17:45:16,-29:10,,,0.982000,,1.018330,,,,,0.20,,,7.968,7.968,,,,,
1680,J1745-2912,J1745-2912,17:45:47.8,-29:12:30.7,,,0.187379,,5.336766,,,,,,,,8.109,8.109,,,,,
1681,B1742-30,J1745-3040,17:45:56.3,-30:40:22.9,15.000,47.000,0.367434,1.07e-14,2.721579,-7.905e-14,-8.300e-26,66.00,21.00,,,,0.200,2.343,,2.64e+00,8.40e-01,5.46e+05,
1682,J1745-3812,J1745-3812,17:45:15.4,-38:12:07.3,,,0.698353,2.43e-15,1.431941,-4.974e-15,,,0.20,,,,5.033,5.033,,,5.07e+00,4.56e+06,
1683,J1745+42,J1745+42,17:45:48,+42:53,,,0.305100,,3.277614,,,,,,,,5.642,5.642,,,,,
1684,J1746+2245,J1746+2245,17:46:00.8,+22:45:28.9,,,3.465038,4.92e-15,0.288597,-4.097e-16,,1.26,,,,,6.831,6.831,,5.88e+01,,1.12e+07,
1685,J1746+2540,J1746+2540,17:46:06.8,+25:40:37.5,,,1.058148,1.05e-15,0.945047,-9.351e-16,,1.20,,,,,25.000,25.000,,7.50e+02,,1.60e+07,
1686,J1746-2849,J1746-2849,17:46:03.3,-28:50:13.3,,,1.478480,1.27e-14,0.676370,-5.810e-15,,,0.40,0.20,,,8.217,8.217,,,2.70e+01,1.84e+06,
1687,J1746-2850,J1746-2850,17:46:06.6,-28:50:42,,,1.077101,1.34e-12,0.928418,-1.158e-12,,,0.80,0.60,,,5.612,5.612,,,2.52e+01,1.27e+04,
1688,J1746-2856,J1746-2856,17:46:49.8,-28:56:58.9,,,0.945224,1.25e-14,1.057950,-1.399e-14,,,,,,,8.149,8.149,,,,1.20e+06,
1689,J1746-3239,J1746-3239,17:46:54.9,-32:39:55.8,,,0.199541,6.56e-15,5.011492,-1.648e-13,,,,,,,,,NRAD,,,4.82e+05,
1690,J1747-1030,J1747-1030,17:47:58.3,-10:30:05,,,1.578793,4.30e-16,0.633395,-1.725e-16,,,,,,,2.511,2.511,,,,5.82e+07,
1691,J1747-2647,J1747-2647,17:47:30.8,-26:47:14,,,0.500254,1.32e-14,1.998983,-5.291e-14,,,1.54,,,,6.135,6.135,,,5.80e+01,5.99e+05,
1692,J1747-2802,J1747-2802,17:47:26.5,-28:02:37,,,2.780079,2.37e-15,0.359702,-3.060e-16,,,0.50,,,,5.148,5.148,,,1.33e+01,1.86e+07,
1693,J1747-2809,J1747-2809,17:47:22.8,-28:09:15.0,,,0.052153,1.56e-13,19.174406,-5.720e-11,,,,,,,8.141,8.141,,,,5.31e+03,
1694,J1747-2958,J1747-2958,17:47:15.8,-29:58:01.0,12.900,,0.098814,6.13e-14,10.120026,-6.280e-12,9.100e-23,,0.25,,,,2.520,2.520,,,1.59e+00,2.55e+04,
1695,J1747-4036,J1747-4036,17:47:48.7,-40:36:54.7,-1.411,-2.269,0.001646,1.31e-20,607.677538,-4.853e-15,,,1.51,0.50,,,7.149,7.149,HE,,7.70e+01,1.98e+09,
1696,B1745-12,J1748-1300,17:48:17.4,-13:00:52.0,,,0.394133,1.21e-15,2.537212,-7.807e-15,-4.140e-26,23.00,2.00,,,,2.403,2.403,,1.33e+02,1.15e+01,5.15e+06,
1697,B1745-20A,J1748-2021A,17:48:52.6,-20:21:39.7,,,0.288603,3.99e-16,3.464970,-4.794e-15,8.200e-26,10.00,0.37,0.37,,,8.500,8.551,,7.22e+02,2.67e+01,1.15e+07,
1698,J1748-2021B,J1748-2021B,17:48:52.9,-20:21:38.8,,,0.016760,-3.29e-19,59.665418,1.172e-15,,,,0.05,BT,20.5500,8.500,8.699,,,,,
1699,J1748-2021C,J1748-2021C,17:48:51.1,-20:21:53.8,,,0.006227,-5.98e-20,160.592710,1.543e-15,,,,0.04,,,8.500,9.318,,,,,
1700,J1748-2021D,J1748-2021D,17:48:51.6,-20:21:07.4,,,0.013496,5.87e-19,74.097014,-3.222e-15,,,,0.07,BT,0.2861,8.500,9.135,,,,3.64e+08,
1701,J1748-2021E,J1748-2021E,17:48:52.8,-20:21:29.3,,,0.016264,3.12e-19,61.485477,-1.181e-15,,,,0.02,,,8.500,9.023,,,,8.25e+08,
1702,J1748-2021F,J1748-2021F,17:48:52.3,-20:21:39.3,,,0.003794,-1.05e-20,263.599833,7.330e-16,,,,0.02,BT,9.8340,8.500,8.657,,,,,
1703,J1748-2444,J1748-2444,17:48:48.5,-24:44:37,,,0.442838,1.11e-16,2.258160,-5.676e-16,-1.900e-27,,0.34,,,,3.845,3.845,,,5.03e+00,6.30e+07,
1704,B1744-24A,J1748-2446A,17:48:02.2,-24:46:36.9,,,0.011563,-3.40e-20,86.481637,2.543e-16,,,0.61,,BT,0.0756,6.900,4.439,,,2.90e+01,,
1705,J1748-2446aa,J1748-2446aa,17:48:04.8,-24:46:45,,,0.005788,,172.770057,,,,,,,,6.900,4.388,,,,,
1706,J1748-2446ab,J1748-2446ab,17:48:04.8,-24:46:45,,,0.005120,,195.323563,,,,,,,,6.900,4.396,,,,,
1707,J1748-2446ac,J1748-2446ac,17:48:04.8,-24:46:45,,,0.005087,,196.582994,,,,,,,,6.900,4.400,,,,,
1708,J1748-2446ad,J1748-2446ad,17:48:04.8,-24:46:45,,,0.001396,0.00e+00,716.355562,-0.000e+00,,,,0.08,ELL1,1.0944,6.900,4.370,,,,,
1709,J1748-2446ae,J1748-2446ae,17:48:04.8,-24:46:45,,,0.003659,,273.329343,,,,,,BT,0.1707,6.900,4.400,,,,,
1710,J1748-2446af,J1748-2446af,17:48:04.8,-24:46:45,,,0.003304,,302.632296,,,,,,,,6.900,4.387,,,,,
1711,J1748-2446ag,J1748-2446ag,17:48:04.8,-24:46:45,,,0.004448,,224.818628,,,,,,,,6.900,4.391,,,,,
1712,J1748-2446ah,J1748-2446ah,17:48:04.8,-24:46:45,,,0.004965,,201.403784,,,,,,,,6.900,4.391,,,,,
1713,J1748-2446ai,J1748-2446ai,17:48:04.8,-24:46:45,,,0.021228,,47.106750,,,,,,BT,0.8509,6.900,4.353,,,,,
1714,J1748-2446aj,J1748-2446aj,17:48:05.0,-24:46:34.8,,,0.002959,1.41e-19,337.962341,-1.613e-14,-1.800e-25,,0.03,,,,6.900,4.400,,,1.62e+00,3.32e+08,
1715,J1748-2446ak,J1748-2446ak,17:48:03.6,-24:46:37.8,,,0.001890,8.85e-20,529.070665,-2.477e-14,,,0.03,,,,6.900,4.385,,,1.43e+00,3.38e+08,
1716,J1748-2446al,J1748-2446al,17:48,-24:46,,,0.005950,,168.067227,,,,0.01,,,,6.900,4.396,,,3.81e-01,,
1717,J1748-2446an,J1748-2446an,17:48:05.6,-24:46:42.0,2.100,-28.000,0.004802,1.56e-19,208.231917,-6.753e-15,-8.830e-25,,0.03,,DD,9.6198,4.389,4.389,,,5.97e-01,4.89e+08,
1718,J1748-2446C,J1748-2446C,17:48:04.5,-24:46:36,,,0.008436,-6.06e-19,118.538253,8.515e-15,,,,,,,6.900,4.385,,,,,
1719,J1748-2446D,J1748-2446D,17:48:04.8,-24:46:45,,,0.004714,,212.134969,,,,,0.04,,,6.900,4.448,,,,,
1720,J1748-2446E,J1748-2446E,17:48:04.8,-24:46:45,,,0.002198,,455.000455,,,,,0.05,BT,60.0600,6.900,4.382,,,,,
1721,J1748-2446F,J1748-2446F,17:48:04.8,-24:46:45,,,0.005540,,180.500854,,,,,0.04,,,6.900,4.404,,,,,
1722,J1748-2446G,J1748-2446G,17:48:04.8,-24:46:45,,,0.021672,,46.142765,,,,,0.01,,,6.900,4.389,,,,,
1723,J1748-2446H,J1748-2446H,17:48:04.8,-24:46:45,,,0.004926,,203.008999,,,,,0.01,,,6.900,4.394,,,,,
1724,J1748-2446I,J1748-2446I,17:48:04.8,-24:46:45,,,0.009570,,104.491133,,,,,0.03,BT,1.3280,6.900,4.400,,,,,
1725,J1748-2446J,J1748-2446J,17:48:04.8,-24:46:45,,,0.080338,,12.447421,,,,,0.02,BT,1.1020,6.900,4.358,,,,,
1726,J1748-2446K,J1748-2446K,17:48:04.8,-24:46:45,,,0.002970,,336.740020,,,,,0.04,,,6.900,4.362,,,,,
1727,J1748-2446L,J1748-2446L,17:48:04.8,-24:46:45,,,0.002245,,445.493830,,,,,0.04,,,6.900,4.391,,,,,
1728,J1748-2446M,J1748-2446M,17:48:04.8,-24:46:45,,,0.003570,,280.145788,,,,,0.03,BT,0.4431,6.900,4.399,,,,,
1729,J1748-2446N,J1748-2446N,17:48:04.8,-24:46:45,,,0.008667,,115.381509,,,,,0.06,BT,0.3855,6.900,4.397,,,,,
1730,J1748-2446O,J1748-2446O,17:48:04.8,-24:46:45,,,0.001677,,596.434514,,,,,0.12,BT,0.2595,6.900,4.378,,,,,
1731,J1748-2446P,J1748-2446P,17:48:04.8,-24:46:45,,,0.001729,,578.496141,,,,,0.08,BT,0.3626,6.900,4.401,,,,,
1732,J1748-2446Q,J1748-2446Q,17:48:04.8,-24:46:45,,,0.002812,,355.618777,,,,,0.03,BT,30.2950,6.900,4.359,,,,,
1733,J1748-2446R,J1748-2446R,17:48:04.8,-24:46:45,,,0.005029,,198.864879,,,,,0.01,,,6.900,4.389,,,,,
1734,J1748-2446S,J1748-2446S,17:48:04.8,-24:46:45,,,0.006117,,163.488451,,,,,0.02,,,6.900,4.376,,,,,
1735,J1748-2446T,J1748-2446T,17:48:04.8,-24:46:45,,,0.007085,,141.145053,,,,,0.02,,,6.900,4.390,,,,,
1736,J1748-2446U,J1748-2446U,17:48:04.8,-24:46:45,,,0.003289,,304.030841,,,,,0.02,BT,3.5703,6.900,4.369,,,,,
1737,J1748-2446V,J1748-2446V,17:48:04.8,-24:46:45,,,0.002073,,482.506719,,,,,0.07,BT,0.5036,6.900,4.404,,,,,
1738,J1748-2446W,J1748-2446W,17:48:04.8,-24:46:45,,,0.004205,,237.801949,,,,,0.02,BT,4.8770,6.900,4.404,,,,,
1739,J1748-2446X,J1748-2446X,17:48:04.8,-24:46:45,,,0.002999,,333.415576,,,,,0.02,BT,4.9985,6.900,4.412,,,,,
1740,J1748-2446Y,J1748-2446Y,17:48:04.8,-24:46:45,,,0.002048,,488.243106,,,,,0.02,BT,1.1700,6.900,4.404,,,,,
1741,J1748-2446Z,J1748-2446Z,17:48:04.8,-24:46:45,,,0.002463,,406.076529,,,,,,BT,3.4881,6.900,4.401,,,,,
1742,J1748-244am,J1748-244am,17:48:04.8,-24:46:47.2,,,0.002934,-1.37e-19,340.852555,1.589e-14,,,,0.01,DD,0.8001,4.395,4.395,,,,,
1743,J1748-30,J1748-30,17:48,-30:17,,,0.382735,,2.612776,,,,0.16,,,,13.822,13.822,,,3.06e+01,,
1744,J1748-3009,J1748-3009,17:48:23.7,-30:09:11.2,,,0.009684,-3.58e-20,103.263527,3.817e-16,-2.200e-26,,1.40,,BT,2.9338,5.053,5.053,,,3.57e+01,,
1745,J1749+16,J1749+16,17:49:29,+16:24,,,2.311650,,0.432591,,,,,,,,7.382,7.382,,,,,
1746,J1749-2146,J1749-2146,17:49:21.2,-21:46:31,,,2.714556,7.08e-15,0.368384,-9.604e-16,,,,,,,9.601,9.601,,,,6.08e+06,
1747,J1749-2347,J1749-2347,17:49:15.6,-23:47:17,,,0.874486,2.42e-15,1.143529,-3.169e-15,,,0.13,,,,12.646,12.646,,,2.08e+01,5.72e+06,
1748,J1749-2629,J1749-2629,17:49:11.2,-26:29:10,,,1.335388,1.72e-15,0.748846,-9.620e-16,,,0.70,,,,4.196,4.196,,,1.23e+01,1.23e+07,
1749,B1746-30,J1749-3002,17:49:13.4,-30:02:35,,,0.609874,7.87e-15,1.639684,-2.116e-14,-3.500e-26,12.70,4.10,,,,12.731,12.731,,2.06e+03,6.65e+02,1.23e+06,
1750,J1749-4931,J1749-4931,17:49:23.7,-49:31:59,,,0.445822,5.90e-16,2.243046,-2.968e-15,,,0.10,,,,1.980,1.980,,,3.92e-01,1.20e+07,
1751,J1749-5417,J1749-5417,17:49:47.0,-54:17:30.7,,,0.307577,1.50e-16,3.251221,-1.581e-15,,,0.32,,,,3.279,3.279,,,3.45e+00,3.26e+07,
1752,B1745-56,J1749-5605,17:49:44.5,-56:05:19,,,1.332310,2.12e-15,0.750576,-1.194e-15,,3.00,0.64,,,,2.493,2.493,,1.86e+01,3.95e+00,9.96e+06,
1753,J1749+5952,J1749+5952,17:49:33.2,+59:52:36.1,,,0.436041,1.52e-16,2.293363,-7.989e-16,,,,,,,25.000,25.000,,,,4.55e+07,
1754,J1750+07,J1750+07,17:50:40,+07:33,,,1.908810,,0.523887,,,,,,,,3.751,3.751,,,,,
1755,J1750-2043,J1750-2043,17:50:18.4,-20:43:08,,,5.639047,7.95e-15,0.177335,-2.500e-16,,,0.24,,,,8.840,8.840,,,1.88e+01,1.12e+07,
1756,J1750-2438,J1750-2438,17:50:59.7,-24:38:58,,,0.712794,1.08e-14,1.402930,-2.125e-14,,,0.50,,,,12.845,12.845,,,8.25e+01,1.05e+06,
1757,J1750-2444,J1750-2444,17:50:22.9,-24:44:47,,,0.899377,2.64e-16,1.111881,-3.260e-16,,,0.27,,,,4.858,4.858,,,6.37e+00,5.40e+07,
1758,J1750-2536,J1750-2536,17:50:33.3,-25:36:43,,,0.034749,,28.777763,,,,0.11,,BT,17.1416,3.227,3.227,,,1.11e+00,,
1759,J1750-28,J1750-28,17:50:04.0,-28:45,,,1.300513,5.78e-15,0.768927,-3.417e-15,,,0.09,,,,4.069,4.069,,,1.49e+00,3.56e+06,
1760,B1747-31,J1750-3157,17:50:47.3,-31:57:44.1,,,0.910363,1.97e-16,1.098463,-2.371e-16,-4.200e-28,,1.40,,,,4.338,4.338,,,2.63e+01,7.34e+07,
1761,J1750-3503,J1750-3503,17:50:44.5,-35:03:08.9,,,0.684014,3.81e-17,1.461959,-8.143e-17,,29.00,0.79,,,,5.864,5.864,,9.97e+02,2.72e+01,2.84e+08,
1762,J1750-3703A,J1750-3703A,17:50:13.8,-37:03:10.9,,,0.111601,5.66e-18,8.960506,-4.545e-16,,,,0.06,BT,17.3343,11.600,13.527,,,,3.12e+08,
1763,J1750-3703B,J1750-3703B,17:50:12.1,-37:03:22.9,,,0.006075,1.92e-20,164.621462,-5.200e-16,,,,0.04,BT,3.6051,11.600,13.594,,,,5.02e+09,
