,f_obs,fdot_obs,dist,mu,alpha,Mbh,fdot_ratio,tauGW,strain,powGW,EM_lum_eps6
298.0,125.83458799999998,5.273e-17,7.5,5.203388852373548e-13,0.03680461740452995,9.492467700458802,1376.2688780018334,940.0,0.0,0.0,0.0
299.0,125.83458799999998,5.273e-17,7.5,5.203388852373548e-13,0.03777266842251619,9.74214270508199,1889.3519616786525,735.0,0.0,0.0,0.0
300.0,96.362235,6.75e-16,7.1,3.9846769267349617e-13,0.024566852402877638,8.27407597442175,0.4281914148207626,58286.0,0.0,0.0,0.0
301.0,96.362235,6.75e-16,7.1,3.9846769267349617e-13,0.025315661029677368,8.526273503304925,0.6224751053890281,43659.0,0.0,0.0,0.0
302.0,96.362235,6.75e-16,7.1,3.9846769267349617e-13,0.0260644696564771,8.778471032188099,0.8946874891771627,32989.0,0.0,0.0,0.0
303.0,96.362235,6.75e-16,7.1,3.9846769267349617e-13,0.026813278283276832,9.030668561071272,1.2722307620973345,25133.0,1.909326759304282e-24,2.56347311131091e+34,1.7282180952848124e+43
304.0,96.362235,6.75e-16,7.1,3.9846769267349617e-13,0.027562086910076562,9.282866089954446,1.790862475692618,19297.0,1.883591677384396e-24,2.49474008069841e+34,1.5304048298249703e+43
305.0,96.362235,6.75e-16,7.1,3.9846769267349617e-13,0.028310895536876296,9.53506361883762,2.4968727152347254,14926.0,1.858886459725108e-24,2.429632166988108e+34,1.359718081697582e+43
306.0,96.362235,6.75e-16,7.1,3.9846769267349617e-13,0.029059704163676026,9.787261147720795,3.449736298987008,11625.0,1.8351441852657217e-24,2.3678691837930376e+34,1.2118555418076147e+43
307.0,96.362235,6.75e-16,7.1,3.9846769267349617e-13,0.029808512790475757,10.039458676603967,4.725324180840917,9115.0,1.8123038611759338e-24,2.309199098095167e+34,1.0832849004700699e+43
308.0,96.362235,6.75e-16,7.1,3.9846769267349617e-13,0.03055732141727549,10.291656205487142,6.419769761969932,7192.0,1.7903097645212337e-24,2.253394580897063e+34,9.710911233893982e+42
309.0,96.362235,6.75e-16,7.1,3.9846769267349617e-13,0.03130613004407522,10.543853734370314,8.654098441790255,5709.0,1.7691108710322874e-24,2.2002500526181863e+34,8.728568368381746e+42
310.0,96.362235,6.75e-16,7.1,3.9846769267349617e-13,0.03205493867087495,10.796051263253489,11.579742519083187,4557.0,1.7486603578466653e-24,2.1495791428139044e+34,7.865680617279015e+42
311.0,96.362235,6.75e-16,7.1,3.9846769267349617e-13,0.032803747297674685,11.048248792136663,15.385078541833137,3658.0,1.728915169068545e-24,2.101212497746328e+34,7.105394854441755e+42
312.0,96.362235,6.75e-16,7.1,3.9846769267349617e-13,0.03355255592447441,11.300446321019836,20.30314045010335,2951.0,1.7098356349962324e-24,2.0549958815238401e+34,6.43354888801753e+42
313.0,96.362235,6.75e-16,7.1,3.9846769267349617e-13,0.034301364551274145,11.55264384990301,26.620679406733267,2393.0,1.6913851373687437e-24,2.0107885259859277e+34,5.838194000963228e+42
314.0,96.362235,6.75e-16,7.1,3.9846769267349617e-13,0.03505017317807388,11.804841378786184,34.688760112527824,1949.0,1.6735298141766525e-24,1.968461692075048e+34,5.3092103257523016e+42
315.0,96.362235,6.75e-16,7.1,3.9846769267349617e-13,0.035798981804873606,12.057038907669357,44.93510369512848,1595.0,1.6562382986469374e-24,1.9278974117823309e+34,4.8379954907106546e+42
316.0,96.362235,6.75e-16,7.1,3.9846769267349617e-13,0.03654779043167334,12.309236436552531,57.8784089844635,1311.0,1.6394814878105453e-24,1.8889873847379287e+34,4.417211403445896e+42
317.0,96.362235,6.75e-16,7.1,3.9846769267349617e-13,0.03729659905847307,12.561433965435707,74.14490717695081,1082.0,1.62323233676682e-24,1.8516320077063966e+34,4.040577396236018e+42
318.0,96.362235,6.75e-16,7.1,3.9846769267349617e-13,0.0380454076852728,12.813631494318878,94.4874295861188,897.0,0.0,0.0,0.0
319.0,96.362235,6.75e-16,7.1,3.9846769267349617e-13,0.038794216312072534,13.065829023202054,119.80729429070898,746.0,0.0,0.0,0.0
320.0,283.440943,1.2e-17,7.1,1.172057274993777e-12,0.015262975654547714,1.7476460486397765,0.5244220908307194,2006293.0,0.0,0.0,0.0
321.0,283.440943,1.2e-17,7.1,1.172057274993777e-12,0.01629264150004674,1.8655451717881213,1.1979852927073227,1061157.0,3.7632790081133433e-26,8.61998691887634e+31,7.114267772808064e+42
322.0,283.440943,1.2e-17,7.1,1.172057274993777e-12,0.017322307345545768,1.9834442949364661,2.5980330157216733,584152.0,3.650861535069545e-26,8.112414924051737e+31,5.419430033945087e+42
323.0,283.440943,1.2e-17,7.1,1.172057274993777e-12,0.018351973191044795,2.1013434180848107,5.381099028833858,333138.0,3.5480631752262965e-26,7.661730096056124e+31,4.1944811440639006e+42
324.0,283.440943,1.2e-17,7.1,1.172057274993777e-12,0.019381639036543823,2.2192425412331556,10.69825560444735,196063.0,3.453587085782634e-26,7.258866339614085e+31,3.292672437210122e+42
325.0,283.440943,1.2e-17,7.1,1.172057274993777e-12,0.020411304882042847,2.3371416643815,20.502834443664437,118692.0,3.3663685596896936e-26,6.896586942433562e+31,2.6177388075564914e+42
326.0,283.440943,1.2e-17,7.1,1.172057274993777e-12,0.021440970727541874,2.455040787529845,38.014096441081605,73705.0,3.2855242039457564e-26,6.569045310369823e+31,2.105075799662133e+42
327.0,283.440943,1.2e-17,7.1,1.172057274993777e-12,0.0224706365730409,2.5729399106781896,68.39981161057476,46836.0,3.210314086503254e-26,6.271466472463514e+31,1.7104309120866255e+42
328.0,283.440943,1.2e-17,7.1,1.172057274993777e-12,0.023500302418539926,2.690839033826534,119.76024354454975,30393.0,3.140113113922387e-26,5.999912315152828e+31,1.4029276735350634e+42
329.0,283.440943,1.2e-17,7.1,1.172057274993777e-12,0.024529968264038957,2.8087381569748793,204.51992724453345,20104.0,3.074389092259959e-26,5.7511059432581615e+31,1.1606589127475438e+42
330.0,283.440943,1.2e-17,7.1,1.172057274993777e-12,0.02555963410953798,2.9266372801232237,341.36248785035315,13535.0,3.0126857021037845e-26,5.522298494897025e+31,9.678424174115962e+41
331.0,283.440943,1.2e-17,7.1,1.172057274993777e-12,0.026589299955037005,3.044536403271568,557.8781987450786,9261.0,2.954609137557671e-26,5.311166901316034e+31,8.129487207641747e+41
332.0,283.440943,1.2e-17,7.1,1.172057274993777e-12,0.027618965800536036,3.1624355264199133,894.134668171052,6432.0,2.8998175125458685e-26,5.1157345168416045e+31,6.874465023606881e+41
333.0,283.440943,1.2e-17,7.1,1.172057274993777e-12,0.02864863164603506,3.2803346495682577,1407.4286348198498,4529.0,2.848012381516776e-26,4.934308864577619e+31,5.8494793551518526e+41
334.0,283.440943,1.2e-17,7.1,1.172057274993777e-12,0.029678297491534087,3.398233772716603,2178.532012692768,3231.0,2.7989318933379664e-26,4.765432341430658e+31,5.006176096272185e+41
335.0,283.440943,1.2e-17,7.1,1.172057274993777e-12,0.030707963337033115,3.5161328958649474,3319.8087214141715,2333.0,2.752345219127778e-26,4.6078428404158595e+31,4.3075798655733185e+41
336.0,283.440943,1.2e-17,7.1,1.172057274993777e-12,0.03173762918253214,3.6340320190132918,4985.651130731832,1703.0,2.7080479830976635e-26,4.460442038259921e+31,3.725148756445067e+41
337.0,283.440943,1.2e-17,7.1,1.172057274993777e-12,0.03276729502803117,3.751931142161637,7385.766782241308,1256.0,2.665858489775869e-26,4.322269662102211e+31,3.2366564483745493e+41
338.0,283.440943,1.2e-17,7.1,1.172057274993777e-12,0.033796960873530194,3.8698302653099814,10801.938050375444,936.0,0.0,0.0,0.0
339.0,283.440943,1.2e-17,7.1,1.172057274993777e-12,0.03482662671902922,3.9877293884583263,15608.980160490286,704.0,0.0,0.0,0.0
340.0,320.688696,2.42e-15,7.1,1.3260805414236424e-12,0.02252523674406661,2.279620556653435,0.44755889278570266,40437.0,0.0,0.0,0.0
341.0,320.688696,2.42e-15,7.1,1.3260805414236424e-12,0.02315018618783492,2.3428672880893937,0.6301876447818916,31048.0,0.0,0.0,0.0
342.0,320.688696,2.42e-15,7.1,1.3260805414236424e-12,0.023775135631603227,2.4061140195253516,0.878979917881506,24014.0,0.0,0.0,0.0
343.0,320.688696,2.42e-15,7.1,1.3260805414236424e-12,0.024400085075371537,2.4693607509613105,1.2150409251488536,18701.0,3.41958042696887e-25,9.107940792321644e+33,1.4913885082928522e+43
344.0,320.688696,2.42e-15,7.1,1.3260805414236424e-12,0.025025034519139844,2.532607482397269,1.6653405016231206,14660.0,3.3771972701148427e-25,8.883311032415925e+33,1.3336891944314957e+43
345.0,320.688696,2.42e-15,7.1,1.3260805414236424e-12,0.025649983962908154,2.5958542138332272,2.2641127877077194,11563.0,3.3363758895832984e-25,8.669599979229685e+33,1.1960018752532837e+43
346.0,320.688696,2.42e-15,7.1,1.3260805414236424e-12,0.02627493340667646,2.6591009452691856,3.054537301368326,9175.0,3.297022679019854e-25,8.466028633193913e+33,1.075384532437913e+43
347.0,320.688696,2.42e-15,7.1,1.3260805414236424e-12,0.02689988285044477,2.722347676705145,4.090747713858748,7321.0,3.2590516960288e-25,8.271890386200101e+33,9.69384021190518e+42
348.0,320.688696,2.42e-15,7.1,1.3260805414236424e-12,0.027524832294213077,2.7855944081411033,5.440220605793368,5874.0,3.222383874010373e-25,8.086542803389695e+33,8.759458977581355e+42
349.0,320.688696,2.42e-15,7.1,1.3260805414236424e-12,0.028149781737981387,2.8488411395770616,7.186602993329707,4737.0,3.18694633085385e-25,7.909400499648917e+33,7.93342454598941e+42
350.0,320.688696,2.42e-15,7.1,1.3260805414236424e-12,0.028774731181749693,2.9120878710130196,9.4330445064451,3838.0,3.1526717607334477e-25,7.739928944418573e+33,7.201149822907494e+42
351.0,320.688696,2.42e-15,7.1,1.3260805414236424e-12,0.029399680625518003,2.9753346024489784,12.3061078010037,3125.0,3.119497897411698e-25,7.577639056482592e+33,6.55027211408561e+42
352.0,320.688696,2.42e-15,7.1,1.3260805414236424e-12,0.03002463006928631,3.0385813338849372,15.960339123409808,2556.0,3.087367039432978e-25,7.422082474202091e+33,5.970275882376846e+42
353.0,320.688696,2.42e-15,7.1,1.3260805414236424e-12,0.03064957951305462,3.1018280653208956,20.583589946687106,2099.0,3.056225628758743e-25,7.272847403824781e+33,5.452185669869986e+42
354.0,320.688696,2.42e-15,7.1,1.3260805414236424e-12,0.03127452895682293,3.1650747967568544,26.403190289457406,1732.0,3.026023876085826e-25,7.129554966093528e+33,4.9883150301547484e+42
355.0,320.688696,2.42e-15,7.1,1.3260805414236424e-12,0.031899478400591236,3.2283215281928124,33.6930847407486,1434.0,2.996715426716348e-25,6.991855972072653e+33,4.572060384985219e+42
356.0,320.688696,2.42e-15,7.1,1.3260805414236424e-12,0.03252442784435954,3.2915682596287708,42.78205336813691,1192.0,2.968257061810362e-25,6.859428070121891e+33,4.197731079423601e+42
357.0,320.688696,2.42e-15,7.1,1.3260805414236424e-12,0.03314937728812785,3.354814991064729,54.063151611305805,994.0,0.0,0.0,0.0
358.0,320.688696,2.42e-15,7.1,1.3260805414236424e-12,0.03377432673189616,3.4180617225006884,68.0045159835461,833.0,0.0,0.0,0.0
359.0,320.688696,2.42e-15,7.1,1.3260805414236424e-12,0.03439927617566447,3.481308453936647,85.16169593535223,699.0,0.0,0.0,0.0
360.0,190.782671,4.735e-15,7.05,7.889058479751611e-13,0.025691649296654042,4.370487801912636,0.41790405461252716,19136.0,0.0,0.0,0.0
361.0,190.782671,4.735e-15,7.05,7.889058479751611e-13,0.026246454958284426,4.464867549533722,0.5451245381198996,15585.0,0.0,0.0,0.0
362.0,190.782671,4.735e-15,7.05,7.889058479751611e-13,0.02680126061991481,4.5592472971548075,0.7069608695045159,12749.0,0.0,0.0,0.0
363.0,190.782671,4.735e-15,7.05,7.889058479751611e-13,0.027356066281545195,4.653627044775894,0.9117564722310176,10473.0,0.0,0.0,0.0
364.0,190.782671,4.735e-15,7.05,7.889058479751611e-13,0.02791087194317558,4.74800679239698,1.1696159316435344,8640.0,1.273827671959648e-24,4.409499918382568e+34,1.9368097929409875e+43
365.0,190.782671,4.735e-15,7.05,7.889058479751611e-13,0.028465677604805964,4.842386540018066,1.4927256846652865,7155.0,1.261539157567472e-24,4.324708604079827e+34,1.7757467247166932e+43
366.0,190.782671,4.735e-15,7.05,7.889058479751611e-13,0.02902048326643635,4.936766287639152,1.8957240431677365,5948.0,1.2496054066215664e-24,4.243149041426796e+34,1.630846506223236e+43
367.0,190.782671,4.735e-15,7.05,7.889058479751611e-13,0.029575288928066733,5.031146035260239,2.396126768107575,4963.0,1.2380096650980613e-24,4.164639390900717e+34,1.5002203472501945e+43
368.0,190.782671,4.735e-15,7.05,7.889058479751611e-13,0.030130094589697117,5.125525782881325,3.0148150214486176,4155.0,1.2267362651044056e-24,4.089011206097367e+34,1.3822301614556063e+43
369.0,190.782671,4.735e-15,7.05,7.889058479751611e-13,0.0306849002513275,5.219905530502411,3.7765931752200936,3491.0,1.2157705360151432e-24,4.016108222945608e+34,1.2754514583893264e+43
370.0,190.782671,4.735e-15,7.05,7.889058479751611e-13,0.031239705912957886,5.314285278123497,4.710824652639545,2942.0,1.2050987243359074e-24,3.9457852779397755e+34,1.1786422747468705e+43
371.0,190.782671,4.735e-15,7.05,7.889058479751611e-13,0.03179451157458827,5.408665025744583,5.852154717251083,2487.0,1.1947079213010852e-24,3.8779073396374544e+34,1.0907170761327553e+43
372.0,190.782671,4.735e-15,7.05,7.889058479751611e-13,0.03234931723621866,5.50304477336567,7.241329913137766,2110.0,1.184585997332314e-24,3.8123486397861766e+34,1.0107247644004806e+43
373.0,190.782671,4.735e-15,7.05,7.889058479751611e-13,0.03290412289784904,5.597424520986755,8.926124694721333,1794.0,1.1747215426194255e-24,3.7489918924339038e+34,9.378300878927887e+42
374.0,190.782671,4.735e-15,7.05,7.889058479751611e-13,0.03345892855947942,5.691804268607841,10.962386668629819,1530.0,1.1651038131293392e-24,3.6877275906097806e+34,8.712978815317926e+42
375.0,190.782671,4.735e-15,7.05,7.889058479751611e-13,0.03401373422110981,5.786184016228928,13.415212805236902,1309.0,1.155722681501396e-24,3.6284533719560237e+34,8.104796678413421e+42
376.0,190.782671,4.735e-15,7.05,7.889058479751611e-13,0.034568539882740196,5.880563763850014,16.36026996364266,1122.0,1.1465685922864131e-24,3.5710734453696663e+34,7.548022337543704e+42
377.0,190.782671,4.735e-15,7.05,7.889058479751611e-13,0.03512334554437058,5.9749435114711,19.885274113038463,965.0,0.0,0.0,0.0
378.0,190.782671,4.735e-15,7.05,7.889058479751611e-13,0.03567815120600096,6.069323259092186,24.091643726496812,832.0,0.0,0.0,0.0
379.0,190.782671,4.735e-15,7.05,7.889058479751611e-13,0.036232956867631345,6.1637030067132725,29.096343970719815,719.0,0.0,0.0,0.0
380.0,278.252962,2.6969999999999998e-14,7.05,1.1506044432002437e-12,0.02771382947948817,3.2324632531010895,0.4000631341666388,6340.0,0.0,0.0,0.0
381.0,278.252962,2.6969999999999998e-14,7.05,1.1506044432002437e-12,0.028091576450984073,3.2765225991844042,0.47318265262355935,5568.0,0.0,0.0,0.0
382.0,278.252962,2.6969999999999998e-14,7.05,1.1506044432002437e-12,0.02846932342247998,3.320581945267719,0.5583541614672715,4900.0,0.0,0.0,0.0
383.0,278.252962,2.6969999999999998e-14,7.05,1.1506044432002437e-12,0.028847070393975882,3.3646412913510333,0.6573524031973043,4319.0,0.0,0.0,0.0
384.0,278.252962,2.6969999999999998e-14,7.05,1.1506044432002437e-12,0.02922481736547179,3.408700637434349,0.7721828479462945,3813.0,0.0,0.0,0.0
385.0,278.252962,2.6969999999999998e-14,7.05,1.1506044432002437e-12,0.02960256433696769,3.452759983517663,0.9051077649828897,3373.0,0.0,0.0,0.0
386.0,278.252962,2.6969999999999998e-14,7.05,1.1506044432002437e-12,0.029980311308463597,3.496819329600978,1.0586748001587198,2988.0,1.3797384515471207e-24,1.1003013335106979e+35,2.312055944269076e+43
387.0,278.252962,2.6969999999999998e-14,7.05,1.1506044432002437e-12,0.0303580582799595,3.540878675684292,1.2357482577717556,2651.0,1.3712620590271475e-24,1.0868006719909106e+35,2.187937448483056e+43
388.0,278.252962,2.6969999999999998e-14,7.05,1.1506044432002437e-12,0.030735805251455407,3.584938021767607,1.4395432975383442,2356.0,1.3629426893918236e-24,1.0736306690451498e+35,2.0719152769653947e+43
389.0,278.252962,2.6969999999999998e-14,7.05,1.1506044432002437e-12,0.03111355222295131,3.6289973678509213,1.6736632702518723,2096.0,1.3547755503264757e-24,1.0607792839114341e+35,1.9633703160182601e+43
390.0,278.252962,2.6969999999999998e-14,7.05,1.1506044432002437e-12,0.031491299194447216,3.6730567139342365,1.9421404289919533,1869.0,1.3467560516099765e-24,1.048235053545476e+35,1.861737569557853e+43
391.0,278.252962,2.6969999999999998e-14,7.05,1.1506044432002437e-12,0.03186904616594312,3.7171160600175503,2.249480266709374,1668.0,1.3388797942900053e-24,1.035987058382064e+35,1.7665008513738068e+43
392.0,278.252962,2.6969999999999998e-14,7.05,1.1506044432002437e-12,0.03224679313743902,3.761175406100865,2.6007097454744534,1491.0,1.3311425605587142e-24,1.0240248905028873e+35,1.6771880531904286e+43
393.0,278.252962,2.6969999999999998e-14,7.05,1.1506044432002437e-12,0.032624540108934924,3.8052347521841794,3.001429697701414,1334.0,1.3235403042757961e-24,1.0123386240157308e+35,1.593366920215305e+43
394.0,278.252962,2.6969999999999998e-14,7.05,1.1506044432002437e-12,0.033002287080430834,3.849294098267495,3.457871695353838,1196.0,1.3160691420907157e-24,1.0009187874679876e+35,1.51464127464535e+43
395.0,278.252962,2.6969999999999998e-14,7.05,1.1506044432002437e-12,0.03338003405192674,3.893353444350809,3.976959699349204,1073.0,1.3087253451197207e-24,9.89756338133261e+34,1.4406476351670077e+43
396.0,278.252962,2.6969999999999998e-14,7.05,1.1506044432002437e-12,0.03375778102342264,3.937412790434123,4.566376818167113,964.0,0.0,0.0,0.0
397.0,278.252962,2.6969999999999998e-14,7.05,1.1506044432002437e-12,0.03413552799491855,3.981472136517439,5.234637522277649,867.0,0.0,0.0,0.0
398.0,278.252962,2.6969999999999998e-14,7.05,1.1506044432002437e-12,0.03451327496641445,4.025531482600753,5.991165678877592,781.0,0.0,0.0,0.0
399.0,278.252962,2.6969999999999998e-14,7.05,1.1506044432002437e-12,0.034891021937910355,4.069590828684067,6.846378790324276,705.0,0.0,0.0,0.0
400.0,131.356873,1.107e-15,7.05,5.431740982462214e-13,0.024331931857578593,6.011746265807514,0.4303737874174126,46904.0,0.0,0.0,0.0
401.0,131.356873,1.107e-15,7.05,5.431740982462214e-13,0.0250308188257559,6.184421873554329,0.6125754669151398,35711.0,0.0,0.0,0.0
402.0,131.356873,1.107e-15,7.05,5.431740982462214e-13,0.02572970579393321,6.357097481301144,0.8631305811148761,27401.0,0.0,0.0,0.0
403.0,131.356873,1.107e-15,7.05,5.431740982462214e-13,0.026428592762110514,6.529773089047958,1.2045710532263971,21181.0,1.3346642202972865e-24,2.2949556728291837e+34,1.7305323185019654e+43
404.0,131.356873,1.107e-15,7.05,5.431740982462214e-13,0.027127479730287823,6.702448696794773,1.6658840342124557,16487.0,1.3176087220588921e-24,2.2365986084012216e+34,1.5422082669278036e+43
405.0,131.356873,1.107e-15,7.05,5.431740982462214e-13,0.02782636669846513,6.875124304541589,2.284095933307585,12918.0,1.30120113785473e-24,2.18116447304529e+34,1.3784680900114694e+43
406.0,131.356873,1.107e-15,7.05,5.431740982462214e-13,0.028525253666642436,7.0477999122884025,3.106182693075949,10186.0,1.2854014509252135e-24,2.128438461833105e+34,1.2355957913443384e+43
407.0,131.356873,1.107e-15,7.05,5.431740982462214e-13,0.029224140634819745,7.220475520035216,4.191361034322276,8080.0,1.2701730181340641e-24,2.0782263175519025e+34,1.1105099321090516e+43
408.0,131.356873,1.107e-15,7.05,5.431740982462214e-13,0.029923027602997053,7.393151127782032,5.613822512034831,6446.0,1.255482212969322e-24,2.030351931128926e+34,1.0006434146850011e+43
409.0,131.356873,1.107e-15,7.05,5.431740982462214e-13,0.03062191457117436,7.565826735528846,7.465979989718615,5171.0,1.2412981136576958e-24,1.9846552706471767e+34,9.038481852232043e+42
410.0,131.356873,1.107e-15,7.05,5.431740982462214e-13,0.03132080153935167,7.738502343275662,9.862304587182011,4169.0,1.227592229814745e-24,1.940990587658405e+34,8.183192650854701e+42
411.0,131.356873,1.107e-15,7.05,5.431740982462214e-13,0.032019688507528975,7.911177951022475,12.943840316331697,3378.0,1.2143382620790462e-24,1.8992248582710948e+34,7.425338662386736e+42
412.0,131.356873,1.107e-15,7.05,5.431740982462214e-13,0.03271857547570628,8.08385355876929,16.8834935200277,2750.0,1.2015118902576715e-24,1.8592364243381418e+34,6.752023463090922e+42
413.0,131.356873,1.107e-15,7.05,5.431740982462214e-13,0.03341746244388359,8.256529166516104,21.89220489940829,2249.0,1.1890905858502285e-24,1.8209138047179028e+34,6.152285079980639e+42
414.0,131.356873,1.107e-15,7.05,5.431740982462214e-13,0.034116349412060896,8.429204774262919,28.226123381117862,1848.0,1.1770534459542203e-24,1.7841546530610513e+34,5.616773127323764e+42
415.0,131.356873,1.107e-15,7.05,5.431740982462214e-13,0.0348152363802382,8.601880382009734,36.1949133650922,1524.0,1.165381045520319e-24,1.7488648408329543e+34,5.137485065774476e+42
416.0,131.356873,1.107e-15,7.05,5.431740982462214e-13,0.03551412334841551,8.774555989756548,46.17134002707217,1262.0,1.1540553057428322e-24,1.7149576487711846e+34,4.7075498371251664e+42
417.0,131.356873,1.107e-15,7.05,5.431740982462214e-13,0.036213010316592825,8.947231597503364,58.60229135289382,1049.0,1.1430593764766555e-24,1.6823530519040393e+34,4.321049636668174e+42
418.0,131.356873,1.107e-15,7.05,5.431740982462214e-13,0.03691189728477013,9.119907205250179,74.02141047082354,876.0,0.0,0.0,0.0
419.0,131.356873,1.107e-15,7.05,5.431740982462214e-13,0.037610784252947435,9.292582812996994,93.06352765739209,733.0,0.0,0.0,0.0
420.0,59.665418,1.1720000000000001e-15,8.5,2.467226029248875e-13,0.02759373279655993,15.00944449294606,0.40109983848090147,30825.0,0.0,0.0,0.0
421.0,59.665418,1.1720000000000001e-15,8.5,2.467226029248875e-13,0.028283491900707163,15.384634796611419,0.5447445879626813,24330.0,0.0,0.0,0.0
422.0,59.665418,1.1720000000000001e-15,8.5,2.467226029248875e-13,0.028973251004854397,15.759825100276778,0.7341418447988154,19319.0,0.0,0.0,0.0
423.0,59.665418,1.1720000000000001e-15,8.5,2.467226029248875e-13,0.02966301010900163,16.135015403942138,0.9821358818627312,15426.0,0.0,0.0,0.0
424.0,59.665418,1.1720000000000001e-15,8.5,2.467226029248875e-13,0.030352769213148865,16.510205707607497,1.3047122707644538,12385.0,5.1568598824019524e-24,1.027319162372115e+35,2.1286721469554174e+43
425.0,59.665418,1.1720000000000001e-15,8.5,2.467226029248875e-13,0.0310425283172961,16.885396011272856,1.721656822513742,9994.0,5.100154286519803e-24,1.0048108975501123e+35,1.9280335951058516e+43
426.0,59.665418,1.1720000000000001e-15,8.5,2.467226029248875e-13,0.031732287421443336,17.26058631493822,2.257330520750322,8105.0,5.045310866692166e-24,9.832775286880359e+34,1.7501634649209894e+43
427.0,59.665418,1.1720000000000001e-15,8.5,2.467226029248875e-13,0.03242204652559057,17.635776618603575,2.941577026054885,6604.0,4.992229801722858e-24,9.626568497823805e+34,1.592059633322686e+43
428.0,59.665418,1.1720000000000001e-15,8.5,2.467226029248875e-13,0.0331118056297378,18.010966922268935,3.8107811490247805,5405.0,4.940818597004261e-24,9.428918380220655e+34,1.4511686056047443e+43
429.0,59.665418,1.1720000000000001e-15,8.5,2.467226029248875e-13,0.033801564733885035,18.386157225934298,4.909098645090562,4443.0,4.890991407481351e-24,9.239301249449449e+34,1.3253109141356473e+43
430.0,59.665418,1.1720000000000001e-15,8.5,2.467226029248875e-13,0.03449132383803227,18.761347529599657,6.289879779764991,3667.0,4.842668435550685e-24,9.057235310492466e+34,1.212620128721365e+43
431.0,59.665418,1.1720000000000001e-15,8.5,2.467226029248875e-13,0.035181082942179503,19.136537833265013,8.017311353780517,3039.0,4.795775394284278e-24,8.882276551515198e+34,1.1114927835709923e+43
432.0,59.665418,1.1720000000000001e-15,8.5,2.467226029248875e-13,0.035870842046326734,19.511728136930373,10.168304266497447,2528.0,4.750243027761392e-24,8.714015111215508e+34,1.0205470996903383e+43
433.0,59.665418,1.1720000000000001e-15,8.5,2.467226029248875e-13,0.03656060115047397,19.886918440595732,12.834656237726758,2111.0,4.706006681465303e-24,8.552072057384404e+34,9.385888249607338e+42
434.0,59.665418,1.1720000000000001e-15,8.5,2.467226029248875e-13,0.03725036025462121,20.262108744261095,16.12552200468939,1769.0,4.663005916684394e-24,8.396096523380506e+34,8.645828585892409e+42
435.0,59.665418,1.1720000000000001e-15,8.5,2.467226029248875e-13,0.03794011935876844,20.637299047926454,20.170226169127844,1487.0,4.6211841636650134e-24,8.245763156888221e+34,7.976295955134921e+42
436.0,59.665418,1.1720000000000001e-15,8.5,2.467226029248875e-13,0.03862987846291567,21.01248935159181,25.12145686560977,1254.0,4.5804884090569265e-24,8.100769842156854e+34,7.369451372652466e+42
437.0,59.665418,1.1720000000000001e-15,8.5,2.467226029248875e-13,0.03931963756706291,21.38767965525717,31.158881656251623,1062.0,4.540868913638731e-24,7.960835661846121e+34,6.818446821377622e+42
438.0,59.665418,1.1720000000000001e-15,8.5,2.467226029248875e-13,0.040009396671210146,21.762869958922533,38.493230311076054,901.0,0.0,0.0,0.0
439.0,59.665418,1.1720000000000001e-15,8.5,2.467226029248875e-13,0.040699155775357376,22.138060262587892,47.370892724823875,767.0,0.0,0.0,0.0
440.0,160.59271,1.543e-15,8.5,6.64067272971449e-13,0.02420157822730311,4.890966782098793,0.43158985430615526,40403.0,0.0,0.0,0.0
441.0,160.59271,1.543e-15,8.5,6.64067272971449e-13,0.024867943876823236,5.0256345391320005,0.6055635505450436,31104.0,0.0,0.0,0.0
442.0,160.59271,1.543e-15,8.5,6.64067272971449e-13,0.025534309526343363,5.1603022961652085,0.84177993960513,24117.0,0.0,0.0,0.0
443.0,160.59271,1.543e-15,8.5,6.64067272971449e-13,0.026200675175863487,5.294970053198415,1.1598360755982442,18828.0,8.781305054967109e-25,2.158534985934701e+34,1.736297282648284e+43
444.0,160.59271,1.543e-15,8.5,6.64067272971449e-13,0.026867040825383614,5.429637810231623,1.5846996137626348,14793.0,8.673291366869136e-25,2.105690496516714e+34,1.5540707854902573e+43
445.0,160.59271,1.543e-15,8.5,6.64067272971449e-13,0.027533406474903738,5.564305567264831,2.1479713631113717,11695.0,8.569230803262692e-25,2.0553966372745311e+34,1.3948051246594968e+43
446.0,160.59271,1.543e-15,8.5,6.64067272971449e-13,0.028199772124423865,5.698973324298039,2.889397348493173,9300.0,8.468887941097041e-25,2.0074726221729727e+34,1.2551475766293183e+43
447.0,160.59271,1.543e-15,8.5,6.64067272971449e-13,0.02886613777394399,5.833641081331246,3.8586706126060064,7436.0,8.372046511546115e-25,1.9617543585122446e+34,1.1322989174550533e+43
448.0,160.59271,1.543e-15,8.5,6.64067272971449e-13,0.029532503423464113,5.968308838364452,5.11756802791082,5978.0,8.278507442270693e-25,1.9180925636041223e+34,1.0239119712989948e+43
449.0,160.59271,1.543e-15,8.5,6.64067272971449e-13,0.03019886907298424,6.102976595397661,6.742472873603339,4830.0,8.188087138825764e-25,1.8763511307913394e+34,9.280105192611069e+42
450.0,160.59271,1.543e-15,8.5,6.64067272971449e-13,0.030865234722504364,6.237644352430868,8.827339884402036,3921.0,8.100615971437986e-25,1.8364057071295522e+34,8.429241433199854e+42
